name,rating,review
Arm's Reach Original Co-sleeper 100% Cotton White Sheet,5,hope these work  glad to have found this product  not an easy task  hope they last  a long time and are durable
Sassy Busy Bugs Bar,5,If you have problems with Sassy paint please call the CPSC.  1-800-638-2772.  Let's get on top of companys that feed our kids paint.
Sassy Busy Bugs Bar,5,"A friend of mine gave me a stroller she wasn't using anymore and the toy bar, my Daughter hasn't been able to stand a stroller since birth (she's 6 months old now) and when i put her in this, the toys keep her amused for longer than 10 minutes so I can actually walk around a mall and not be carrying her while i'm pushing a empty stroller! I had no idea the ladybug on it was a snack holder, I wouldn't be putting anything in there, The stroller I have the Tray comes off so I just put the toy on it without the tray. but it the straps do loosen up on it, so I am every once in awhile Straightening it.I do reccomend the toy to anyone who has a baby like my daughter! i'm very happy with the toy!"
Sassy Busy Bugs Bar,5,"I bought this on a whim to keep my 4 month old happy in his stroller.  Otherwise, I would be holding him while pushing the stroller!  Well - he is now 9 1/2 months old and STILL loves it!  He bites on the wings of the bee and chews on the bug attached with fabric.  He doesn't ever seem to tire of this toy and I've been on marathon shopping sessions with him lasting a few hours!!  I would recommend this to everyone as one of the must haves for under 12 months!"
Sassy Busy Bugs Bar,5,"We have this stroller bar and it ABSOLUTELY fits on the Graco strollers!  We have the Graco Quattro Tour system and this toy bar has been on it since we took my son out of the car seat carrier.  You need to put the velcro on off to the side and then slide it on to the main section of the snack tray.  It takes maybe 1-2 minutes to attach and then you never need to touch it again.  My son loved to look at it when he was 4 months and loves to play with it now that he is one year old.  The only complaint that I have about this toy is that the snack cup bug comes with an insert that is supposed to look like legs when the cup is closed.  It tends to fall out so i just took it off the toy.  Other than that, this is a great product and will occupy your child during long stroller trips."
Baby Trend Diaper Champ,5,Excellent diaper disposal unit.  I used it in conjunction with Glad 3ply kitchen trash bags with odor control (scented).  I am soooo pleased with this product!!! A wise investment for the pocketbook & for the nose!!!
Baby Trend Diaper Champ,5,"We love our diaper champ.  It is very easy to use just drop the diaper in and flip the top over.  No need to stick your hand inside.  No hint of an odor, even when you are putting another dipaer in.  When it gets full, just put in a new trash bags.  The best feature of all is that even the most curious little ones can't get into the diapers.  Before we found the diaper champ, we had another diaper pail and our son learned to open it and pull the diapers out.  That is no longer a problem!!"
Baby Trend Diaper Champ,5,"Two girlfriends and two family members put me onto this diaper pail.  They each had tried the Diaper Genie and had horrible results with eventual smells, and costliness of buying proprietary DG cartridges.  My family members eventually started bringing every dirty diaper out to the trash and leaving just wet diapers in the DG, that is until they found out about the Diaper Champ!Wow, what a difference, it seals in orders very well and using normal 8 - 13 gallon trash bags makes it economical.  The ease of use factor is amazing, drop a dirty diaper in the hole, grab the handle, give it a flip, the plunger pushes the diaper down and it drops into the can with a little gravitic help.No wrenching, turning, fighting a cartridge bag system.Opening it for the first time was a little hard, but look at that from a child's point of view, a toddler is not going to get into it, and neither is a dog.  Also, it needs to be away from the wall a little bit, so that it's flip top access lid locks into place and doesn't plop back down, but when engaged, the top will stay open so you can get at the bag of diapers within without having it fall onto your hand.We keep a little can of Oust nearby, spritz it before opening the top, grab the bag at it's neck to close off stinky odors, lift it out, twist it at the top and secure it with a twist-tie, and away we go to the garbage can.  And we take antibacterial wipes and run them around in the plunger area on both sides, voila, it's clean.At 3 months, we change the bag about 1 - 2 times a week.  Maybe as baby grows into larger diapers it will be more like 2 - 3 times a week.Still, that's better than taking every dirty diaper (8 or more a day) outside to the garbage can, especially in a Minnesota winter."
Baby Trend Diaper Champ,5,"I originally put this item on my baby registry because friends of mine highly recommended the use of a diaper pail.  I decided to go with the Diaper Champ rather than the more popular Diaper Genie, because I didn't like the idea of having to buy special bags.  Too costly and not efficient if you ask me!THIS PRODUCT IS A LIFESAVER!! I HAVE NEVER HAD AN ODOR PROBLEM!No one has ever come to my house and noticed 'diaper odor.'  In fact, people who have been present while I changed my almost 3 month old son's diaper have been amazed at how the very 'potent' smell of the dirty diaper seems to disappear once I dispose of the diaper in the Diaper Champ.For those who are experiencing odor problems, here are some suggestions which should solve the problem:1. CHANGE BAGS FREQUENTLY!!  I change mine about 1 or 2 times a week.  For those who complain that the pail gets stuck, that is probably a good indication that the BAG IS GETTING TOO FULL!! Also, making sure that the tape on the diapers is secure will prevent that from happening as well.2. YOU STILL HAVE TO CLEAN THE THING!!  Hello, it does house dirty diapers!! All I do is wipe it down with some antibacterial wipes (takes about 10 seconds!!) and then maybe spray some Lysol in it and let it air out for a minute or two.  SIMPLE AND IT WORKS!Also, for those that complain that the Diaper Champ isn't as effective as time passes, keep the following in mind:AS BABIES GET OLDER, THEIR DIETS CHANGES (aka SOLID FOODS!) AND SO DOES THE SMELL OF THEIR DIAPERS!In talking with other parents, I get the same feedback - as babies get older and become toddlers, ALL DIAPER PAILS become gradually less and less effective until they are just no longer useful.  Again, this is because as their diet changes, so does the consistency and odor of their stool, in other words, it gets stinkier!!!All in all, this product is definitely one I would recommend and certainly worth the very reasonable price."
Baby Trend Diaper Champ,5,I am so glad I got the Diaper Champ instead of the Diaper Genie!  You can use pretty much any plastic bag - even a grocery bag will do in a pinch.  My baby is 6 weeks and I have never smelled any odors at all from the Champ.  I especially like the way you close it - you just flip the handle and that's it.  The Champ is definitely the best.
Baby Trend Diaper Champ,5,"This is the very best. So much better than Diaper Genie. No doubt about it. I would never buy Diaper Genie again. As a matter of fact I threw them out. Here you have No Refills to buy, much easier to empty and put in a new garbage bag, a lot cheaper and most of all a lot quieter. The Diaper Genie is so loud when putting in a diaper in the middle of the night that is a pain. I highly recommend this product. In regards to smell?.....excuse me there are diapers in there, not roses. Like the lady below said a Clorox wipe with some Lysol and your set to go. If you're still picky put in an airfreshner."
Baby Trend Diaper Champ,5,"Diaper Champ or Diaper Genie? That was my dilemma when registering for gifts before my son was born. Lucky for me, I had my Mom with me. She runs a daycare and said Diaper Champ is the best by far and that's what I went with. The fact that you can use regular trash bags instead of special cartridges was very appealing to me. Now my son is 6 months old and I must say this thing is GREAT! The only time I catch any smell at all is when I change trash bags. I use those Glad trash bags that are scented to prevent odors and that makes a difference, too. it is very easy and covenient to use and I highly recommend it. The only thing you need to watch is the opening latch is a bit tricky (I broke a nail the first time I used it, but then I got the hang of it). I am glad for this, though, because if it's not easy for me to open, it won't be for my son, either."
Baby Trend Diaper Champ,5,"Although I had a Diaper Genie from my first child, which I hated, I registered for this for my second.  I received very few items from my registry but this was by far the best gift I received overall. It is very easy to operate.  My 4 year old feels a part of the diaper changes because he can work it.  It keeps the smell out which makes mom and dad happy.  But, by far the best thing about the Diaper Champ is that it takes regular trash bags so you don't have to worry if [the store] will have the refills.  It is definately a people pleaser!"
Baby Trend Diaper Champ,5,"I bought this for my church nursery room. At home we use the First years product, which isn't bad but not as good as this one.There are a couple of occasions that dirty diapers were left in it for a week but i didn't know because it didn't smell till I opened it to change the garbage bag.I think this is the only diaper pail that is cheap to use yet does the job well.Highly recommend."
Baby Trend Diaper Champ,5,"I recently gave birth to my third child.  When I had my 1st 11 years ago, I got a Diaper Genie and it worked okay, but the stupid refills for it were so expensive that I soon gave up on it.  Not to mention that the ""sausage links"" of diapers it created were pretty gross and I still had to use a garbage bag to dispose of them.  With this baby, I decided to give the Diaper Champ a try.  I LOVE IT!  In fact, I am considering buying one for my church's nursery, after having to smell a pretty foul diaper from one of the other babies there.  I agree with any reviews that suggest using scented garbage bags, as it DOES smell pretty awful when you empty it, and I think the scented bags would help that a little.  So far I have had only a minor complaint, and that is that it can be a little tricky to open sometimes, but overall it's still a great product.  I would definitely buy this again and recommend to a friend."
Baby Trend Diaper Champ,5,"My husband & I had received a tip from another parent that this was the must have item.  I had always hated that the diaper genie had to have special bags, I was just going to get a regular garbage pail & use that.  That is until we heard about the Diaper Champ.I absolutely love it.  It is a complete life saver all around.  No special bags to buy, not a hassle to put together.  Comes almost all the way assembled out of box just attach to base & voila you are ready to start changing diapers.  A little tip to keep the odor down.  I wipe it out with antibacterial wipes a couple of times a wk, & I spray Lysol disinfecting spray.  Once a month I wash it out with a mild dishwashing detergent.  Also, to give it a little good smell I buy a 2 pk of stick-ups(.97 cents at Wal-Mart) & stick one in the bottom of the pail.You will not go wrong betting on this one.  It is a sure winner.  You'll save a lot of money by using this one."
Baby Trend Diaper Champ,5,"I don't know how we survived the first year without the Diaper Champ.  My daughter is now 13 1/2 months old and we still have an odor free nursery.  It's very economical, too.  Using regular kitchen bags and holding more diapers than the competing diaper disposal system makes this quite efficient.A trick that was passed down to me from an experienced mom to control odor (again, yes, it's going to smell a little...you put stinky diapers in it!):  Place a Bounce dryer sheet in the bottom of the pail (before putting the trash bag in)and spray thoroughly with Lysol after each use.  I don't know why the dryer sheet works...but it does!  And if I don't change it out regularly (about once every few weeks) then I start to notice the smell.Recommended above all other diaper pails!  Price-wise the Diaper Champ just can't be beat."
Baby Trend Diaper Champ,5,"We originally had the diaper genie which we found to be a pain after the top broke off twice and all those replacement specialty bags we had to buy were getting expensive but not controlling the odors.  All that sausage shaped smelly garbage eeeewwww had to be put in another garbage bag just to get it out of the house!  My sis-in law had the diaper champ & I couldn't believe she even had any dirty diapers around...there was no smell!  We chucked the genie and bought the champ. It was so much easier to use...just roll the diaper into a little ball and drop into the hole on top, flip the handle and bye bye smelly diaper (my 16 month old can do it) And there were no special bags to buy, just the same regular garbage bags we used already in the kitchen. Experienced parents will understand and appreciate that it comes apart for easier cleaning for those times when it may become a mess.  We had a problem with odors after about a year of use so I called BabyTrend to see what they recommended.  They sent me these replacement sponge gaskets (free of charge) and we were once again odor free. Now on my 3rd child and almost 3 years later, I just called them again to get another set of replacement gaskets (again free of charge) they will be here in about a week.  THIS IS A GREAT ITEM and the company stands behind their product (even years later!)"
Baby Trend Diaper Champ,5,"I didn't want to get the Diaper Genie because of the expensive refills needed to use the product.  The Diaper Champ uses 10 or 13 gallon trash bags (or you can recycle larger store bags to use in the Champ).  The mechanism doesn't let odors out and if you have toddlers that get into everything, they can't get into the Diaper Champ!  Opening the Diaper Champ is easy but could be an initial challenge for some but once you figure it out it's simple to open.  I highly recommend the Diaper Champ."
Baby Trend Diaper Champ,5,I wasn't sure which to get between this and the Diaper Genie. I am so glad that I chose this one. I love that I can buy the scented bags of my choice. It really holds in the horrible diaper smell. I love it and wouldn't trade it in for anything.
Baby Trend Diaper Champ,5,"This is on my list of must haves.  The thing has been in my bedroom for 6 months.  Not once have I ever smelled an odor from this thing.  I love that I can use any kind of bag so I just buy those super cheap super flimsy tall size garbage bags.The only drawback, as with all diaper pails, is that as the baby gets bigger and the diapers get bigger, you have to change the bag more often.  Our baby is 6 months and we fill it about once every 36 hours.But still, I wouldn't trade it for the world."
Baby Trend Diaper Champ,5,"I've been using this diaper pail for 2 and 1/2 years and I LOVE it.  I can buy inexpensive scented bags from the grocery store and I just use recycled grocery bags to wrap-up the poopie ones.  My son's room has NEVER smelled at all!I do lysol it every once in a while.  But that's all I've had to do.When I'm at friends' houses that have the diaper genie, I've been confused about how to use it.  No one has ever been confused about how to use ours.  Just put it in and flip.I have recommended this to all of my friends and family."
Baby Trend Diaper Champ,5,"It suprises me to read all of these reviews saying that the diaper pail stinks up a room!  DUH! It's full of dirty diapers.  Personally, we never had that problem too much.  The nursery smells a bit sometimes but I think you would have that with every diaper pail.We got this one because we use cloth diapers and don't want each one mummified in it's own cocoon.  I used this for my first two kids.  We threw it out when we moved but now that the third is here we are going to get a new Diaper Champ."
Baby Trend Diaper Champ,5,"Diaper Champ is great.  But just to let you know that I've been breastfeeding and the poop doesn't stink as much as formula poop.  So I can't tell you if Diaper Champ will be as good at containing the formula generated poop smell, but it's excellent at containing the smell of poop of my breastfed baby!"
Baby Trend Diaper Champ,5,"I registered for the Diaper Champ after seeing the reviews and I cannot talk enough about it. I just live it!!! It is odorless(so far) and very easy to use - and only with one hand, so you can SAFELY keep the other one on your baby. It's very easy to change the bags, which you can use any 13 gallons one - no expensive refills to buy!!!! I just sprinkle some scented baby powder or spray some Lysol Disinfectant spray everytime I change a bag, to keep it from smelling even a little bit.I highly recommend the Champ, you will not regret it!!!"
Baby Trend Diaper Champ,5,You really can not appreciate this device until you've used it.No smell unless you don't empty it for a week or more. An airtight vault it's not....but it does what it's designed to do very well.Who doesn't take out the trash more than once a week ? Same concept with this diaper pail.- From a Dad of a Newborn who's thankful he ignored the negative reviews.
Baby Trend Diaper Champ,5,"I am glad my friend told me about the diaper champ, because otherwise I would have gone in for the diaper genie. This is cheaper than the genie for one, and works just as well in terms of trapping odor. It is also bigger than the genie, and the best part is, you can use regular garbage bags in them. Isn't that just PERFECT? Love this product, and would highly recommend it to any parents-to-be."
Baby Trend Diaper Champ,5,I Loved this product. It kept smell to a minimum and could use a regular size trash bag.  Highly  recommend.
Baby Trend Diaper Champ,5,"This product meets all my expectations. The diaper champ is easy to put together. It keeps odors in the container. Most importantly it uses regular 13 gallon bags! By the way, keep a roll of these at the bottom of the container for that day when it fills up.  Depending on your use you could go for a week without emptying it out."
Baby Trend Diaper Champ,5,"This is my first baby so I have nothing to compare this product to. But I have heard horror stories of stinky diaper pails. My baby is now six months old and the only time I smell her diapers is when I change them and when I open the pail to replace the bag! I use the same garbage bags that I use in my 13-gallon kitchen trash can! It's so simple and user-friendly it's ridiculous! Put in a trash bag, old plastic grocery bag, yard waste bag, whatever; put down the top, you're ready to go. The top acts like a chute and whisks the dirty diaper away. When full pop the top (hold your breath), pull out the bag and put in a new one. No jamming or any other kind of technical difficulty whatsoever! And, again, no leaking smells. Don't waste your money on anything else!"
Baby Trend Diaper Champ,5,"As new parents, we started out with the Diaper Genie because everyone told us that we just *HAD* to have one.  While the Genie did a decent job at keeping the odors inside (except when emptying it!), it was a pain in the neck for older family members to use (e.g. grandparents) and those refill cartridges start to add up after a while!A friend with a child the same age as mine showed me her Diaper Champ and I was thoroughly impressed!  Not only did it do a comparable job at keeping odors inside, it was extremely easy to use and did not require me to spend an additional [$$$] each month on refills.  We decided to go ahead and buy a Diaper Champ because our son was only 13 months old and we figured he'd be in diapers for at least another year so we'd be saving money after 6 months by not having to buy the refill cartridges.  Then when our twins were born, we were so glad that we had the Champ!  After all, we're already buying tons of diapers, who needs to spend another [$$$] a month on those Genie cartridges?!As for ease of use, my 3.5-year-old son loves throwing the dirty diapers away for me because all you have to do is drop it into the chamber and flip the lid.  It is super easy to empty it too.  And I've found that if I use scented garbage bags and give the inside a quick spray with Lysol each time I empty it, the smell when emptying it is not as bad as it is with the Genie.I HIGHLY recommend the Diaper Champ!  And even if you already have a Genie, if your child is going to be in diapers for more than 6 more months, go out and get a Champ because you'll be saving money in the long run by not having to buy any more refill cartridges!"
Baby Trend Diaper Champ,5,"My husband and I love the Diaper Champ. It holds a nice amount of diapers,contains the odor and it uses your own garbage bags. The Diaper Champ is easy to use and to empty, it really is a wonderfully designed product."
Baby Trend Diaper Champ,5,We originally registered and received the safety 1st pail- what a disappointment.  the latch never worked- we purchased this pail and what a wonder!  my busy toddler can't get into the diaper pail and it really works well with controlling odor (hint- use the scented garbage bags and little blue diaper sacks for smelly poops).  I have recommended this pail to all my friends and they love it as well!
Baby Trend Diaper Champ,5,I was told not to waste my money on a diaper pail because it didn't do what it claimed to do.  Finding out it was a genie diaper pail I read the reviews of the diaper champ and decided to try the champ.  I couldn't have spent my money any wiser. Their is never an odor and I always wait until it is completely full.  Convenience of not buying new bags is wonderful!!  This is great for my 10 week baby's room-Love it!!!!!!
Baby Trend Diaper Champ,5,"With my second child I wanted something better than the Diaper Genie which I did not like at all, it was smelly and impossible to do with a one hand action.  Enter the Diaper Champ! After reading all of the customer reviews here I decided to try it and everyone was so right.  I can put poopie diapers in this diaper pail and it doesn't smell at all! It holds a sufficient amount of diapers and needs no special bags, just regular garbage bags. I has an easy one hand action to deposit the dirty diapers leaving one hand free to hold the baby with. I am totally pleased with the Diaper Champ and hope everyone gives it a try, its worth the money!"
Baby Trend Diaper Champ,5,"Let me just say, I LOVE THIS PRODUCT!!  I used the diaper genie from the time my daughter was born until the time she was 16 months.  That was all I could take.  Constantly buying expensive refills, emptying it every couple of days, juggling a wiggly baby while trying to open, lift, push, spin, and close the genie was just too much.  Then I was shopping at Babies R Us and in the STORE's changing room is the Diaper Champ.  It was easy, didn't smell, and used regular trash bags.  I was sold.After using the Diaper Champ for 2 months now, I am confident I made the right choice.  Yes, when it gets too full, you have to change the bag or the weight will get stuck (duh!).  Yes, if you don't wrap up the poopy wipies in the dirty diaper, you will have to clean poop from the chute (just wrap it up).  Yes, poop does smell (not like roses), but my daughter's room doesn't smell like poop because the Diaper Champ does a great job of containing odor.  You do need to disenfect it when you change the bag, but I would recommend that with any product that is a holding tank for feces (you have to disinfect your toilets, too).I have recommended the Diaper Champ over the genie to every one of my friends.  It is fantastic!!"
Baby Trend Diaper Champ,5,"This is amazing! We can toss tons of diapers (abouth 5 days diapers for a new born). And there is NO smell at all. I do recommend the following: Close well each diaper with the velcro, you'll be able to fit more diappers. And occasionally clean the tube where the diaper is toss with baby wipes, then toss the wipe. Somehow when you open the diaper champ to replace teh bag, you smell more wipes than stools!"
Baby Trend Diaper Champ,5,"I wasn't interested in getting the Diaper Genie because those sausage baggy things were too much of a pain!  Plus they can get expensive when you're having to change your baby 8 times a day and you have to buy refills for it.  When I first saw the Diaper Champ and read what you needed for it and what it did, there was no question that I wanted it!  It's awesome!  When they say it's odorless, it REALLY is.  The only time you ever smell anything is when you open the lid to empty it and all the dirty diapers are right there.  You never smell anything when it's closed.  Plus, I like the fact that you don't have to buy refill bags for it.  It takes the plastic grocery store bags that everyone has too many of.  I recommend this for anyone who is looking for a very convenient and odorless diaper pail!"
Baby Trend Diaper Champ,5,"This diaper pail has NO ODOR and is the perfect size.  I use normal 10-gallon trash bags from Target.  No complaints at all!  Very easy to use and seriously, you do not smell any poopy diapers!"
Baby Trend Diaper Champ,5,"I own both the Diaper Champ and the &quot;other one&quot;.  I have had the &quot;other one&quot; for two years now and cannot wait to get my toddler out of diapers so I can get rid if it.  I bought the Diaper Champ for my newborn and have had for 2 months and LOVE IT!  Easy to use, easy to clean, and I use tall kitchen garbage bags so emptying it is a breeze!  I wipe it out with Lysol Wipes everytime I change the bag and spray the openings with Lysol once a day and have zero odor problems.  Hint: I also put a dryer sheet at the bottom of the pail in the bag so it gets tossed every time I change the bag and a fresh one gets put in!  Enjoy this product - Wish I had known about it with my first child!"
Baby Trend Diaper Champ,5,"This is absolutely, by far, the best diaper pail money can buy.  Never do we detect a diaper odor (and my husband has a very sensitive sense of smell and is usually very quick to complain about such things).  For those who say they have a problem with the Diaper Champ getting stuck...the ONLY time this ever happens to us is when the bag is full and needs to be changed.  We love that it uses regular kitchen trash bags, makes it much more economical.  We have not found that we need to worry about frequent emptying or cleaning.  We just leave the Champ to do its job until the mechanism begins to feel like it's getting stuck...then we change the bag.  For us this means about once a week.  Not only is the Champ EASY to use, it's kind of fun.  Before our daughter was born we really worried about whether the diaper pail we chose would be effective enough for us because my husband is so sensitive to smells.  But she's two months old now and we still just can't say enough good things about it.UPDATE:  My daughter is now 9 months old and we STILL love our Diaper Champ.  She's eating solid foods, diapers are smellier, but the Champ is still doing it's job.  We empty once a week and spray with Lysol.  Yes, there is an odor when changing the bag, but we take the bag directly out to the trash, spray Champ with Lysol, insert new bag and close the thing back up.  Everything is just fine after that.  We are so glad we have the Diaper Champ and cannot sing its praises enough."
Baby Trend Diaper Champ,5,"At only 3 weeks old, my son goes through about a dozen diapers a day.  We have the diaper champ in his bedroom and it's been great so far.  (We'll see once he switches to solid food and his diapers are a bit more stinky!)  It's so easy to use and you don't have to buy the special bags.  We've used kitchen trash bags as well as large plastic shopping bags like the kind you get at babies r us.  One recommendation - get a can of Lysol and spray the diaper champ down when you change the bag.  Overall, I love this diaper pail and would buy it again in a hearbeat!"
Baby Trend Diaper Champ,5,"We've been using the Diaper Champ for about 4 months now, and have had NO problems whatsoever!  The design is absolutely ingenious and the fact that it takes regular trash bags is a definite plus!  We bought a box of Hefty Trash Bags with that odor patch to use in the Champ and we change the bag about 2-3 times a week, and we've have had no problems with smell.  I usually wipe the Champ off with a Clorox Wipe each time I change the bag, but my husband decided to take apart the Champ a few weeks ago to give it a thorough cleaning with some bleach water, and he mentioned that the gaskets were looking worn out.  So, I called Baby Trend (Diaper Champ manufacturer) and they sent me to two new gaskets and two new piston rings (which I didn't even ask for) for FREE!  The customer service rep. even told me to call and request more gaskets and rings when we notice that the new ones start to wear out, usually after about 6 months.  Overall, I am very pleased with our purchase."
Baby Trend Diaper Champ,5,My biggest concern was would this truly control the odor and yes it did...dirty diapes and soaked diapers.....I only noticed an odor one time and that was because I did not close thelid when I changed out the bag. No need for deodorizers.I use the regular kitchen trash bags and it is so easy to empty...even did while daughter sleep and no noise! I use the scented bags and even if I don't no smell! This holds alot and does not take up alot of space.
Baby Trend Diaper Champ,5,"My baby is 1 month old now and we have been using the diaper champ since day 1.  It is ultra convient when you have your hands full with a dirty diaper and a kicking, squirming wiggle worm.  There has been no smell at all, and the champ's generous size allows plenty of diapers, which is important because it seems as though there is no time to do ANYTHING!!!  I would recomend this product to any and all people with babies."
Baby Trend Diaper Champ,5,"I started off with the Genie but quickly realized that I had to keep buying the special, pricey Genie bags. The Champ is great, takes any appropriate sized plastic bag and contains stinky diaper smells well. A MUST have!"
Baby Trend Diaper Champ,5,"you can use any ol' bag with this. go to the dollar store and get some of those kitchen bags. they fit it perfectly. you put the diaper in the hold in the top, turn the handle, and pop. byebye poopy diaper! it can hold quite a few. we only need to change the bag once a week. it really does hide the smell. the diaper champ is the best!"
Baby Trend Diaper Champ,5,"We have been using our Diaper Champ for 4 weeks now (trust me, newborns poopy diapers DO smell) and it has met all our expectations. No odor and easy to use!"
Baby Trend Diaper Champ,5,"So far so good.  I was using the cheapie pail...and it worked ok until the opening device fell apart.  I am wondering how some of these reviewers are able to stand having kids?  Even the old pail hardly smelled bad to me, I think after you have changed diapers for 4 years, you get somewhat immune to it.  I could probably use a trash can and be ok at this point, but this prduct seems to work very well so far."
Baby Trend Diaper Champ,5,"I've never even had a problem with it.  There is no odor and I find it very convenient to use garbage bags.  The only thing I do is spray the inside with lysol once in a while.  Even when I change the bag, the only smell is the diapers.  Once they are out, the diaper champ really doesn't have a smell."
Baby Trend Diaper Champ,5,"We have purchased three diaper pails prior to this one. This one is a hundred times better. The other ones always had springs that broke or the lid wouldn't stay shut. The Diaper Champ has none of these problems, and it is nice to use regular garbage bags. It was a little more expensive, but well worth the extra money."
Baby Trend Diaper Champ,5,"The Diaper Champ was a great invention. No special bags and easy to use one handed. You just put in regular garbage bags (fits like a glove) and empty as you would your regular garbage. NO smells, NO Mess, NO problem. It's a must have!"
Baby Trend Diaper Champ,5,"This is the only diaper pail we've had and our son is now 2.  We use scented kitchen trash bags ($3-4 for a huge roll at Target) and that seems to improve it's olfactory-blunting performance even more.  For especially messy and stinky diapers, I'll pre-bag the whole bundle in a small scented bag ($1 for 100 at Dollar Tree) that I can rest in the opening of the Champ.This may seem like a lot of bother, but it's not!  I haven't even washed the Diaper Champ out or Lysol'd it in 2 years.  Did I really just admit that?!?  We empty it no more than 2x per week, on average 1x per week.  If there's ever a smell in the nursery, it's from the dipaer's presence pre-Diaper Champ entry.I do wish the Diaper Champ people could find a way to have some button the parent can push to flip the handle while keeping the 1 hand operation.  My son likes to put toys in the Champ and we've had several close calls when he was about to send a toy into the pail, never to be seen again (becasue who wants to retrieve it, let alone let their child play with it?!?).  Some simple child-proof mechanism would be a Godsend.Even with that said,  the Diaper Champ is a great product and I'd recommend it to anyone!"
Baby Trend Diaper Champ,5,Works great - no smells.  LOVE that it uses regular garbage bags. Easy to change and keep clean. Great option instead of the Diaper Genie that requires special bags and is so wasteful since it wraps each diaper in plastic.
Baby Trend Diaper Champ,5,"Like other reviewers, I put this diaper pail on my registry because I just didn't want the hassle of having to buy special bags--what happens when you run out in the middle of the night!  I liked the fact that you can use regular bags in this diaper pail... in fact I frequently recycle BabiesRUs bags by using them in the Diaper CHamp.  I have twins--so you can imagine how much poop goes into this pail and I've never had a problem with smell (I've been using it for two+ months now).  You just put the diaper in the hole... flip the lid and the counterweight pushes the diaper down into the bag underneath and its ready for the next diaper--then you flip it back.  The flip handle does get stuck sometimes... but only when it's TIME TO EMPTY THE PAIL!!!!  Some reviewers seem to think the pail should empty itself, but unfortunately nothing on the market will do that for you.  When you change the bag (which is incredibly easy to do) you can just spray the inside with a little lysol and then periodically wipe it out with a sponge and some bleach.  I'd do that much even with the more expensive diaper pails and I'd still have to buy expensive special bags.... You can't expect something that contains poop to smell like a rose or to be germ free without a little work on your part, but with the Diaper Champ you can have a smell-free nursery AND save money by using plain ordinary garbage bags (or recycled plastic bags!)"
Baby Trend Diaper Champ,5,"When our daughter was born we bought the diaper genie and it soon became another unused thing in our closet.  I found it so impractical, because no matter what it says it is never truely one hand operable.  And it takes so long to stuff and twist that the baby is neglected on the changing table for a longer period of time.  Also, it didn't hold very many diapers and was a pain to unload.  I would rather just walk each diaper outside!  So when we were pregnant with our son I told my husband that we had to go shopping for a new diaper pail and that's when we found the diaper champ.  I now give this at every baby shower I go to even if the mom-to-be has registered for the diaper genie!  I know she will convert to this one.  I have never had a problem with odor, and it is truely one hand operable, as well as taking less than a second to operate.  All you do is flip the handle over and you're done.  No need to push the diaper in with your hand (gross!) just let gravity do it's thing.  It is also very easy to unload and install a new bag.  Plus there are no special bags!  Not only a money saver, but no need to worry about running out.  I just use our kitchen trash bags, and they work great."
Baby Trend Diaper Champ,5,"Simply put, the Diaper Champ is much easier to use, less expensive, and most importantly, MUCH better at keeping those odors locked away when compared to the Diaper Genie.  Even the smell of my niece's ""soy diapers"" don't seep through this.  I have been thoroughly impressed -- even the nurses at the hospital where I had my baby recommended it."
Baby Trend Diaper Champ,5,"I agree it's better than the genie.  I own the genie and served us well.  But when I had the chance to use this product at Babies R Us store, I was so impressed.  It's very easy to use, and it seals out the odor as well.  I wanted to get this for our use, but my genie is still in good use.  Too bad, the champ came late, or we should have gotten this instead."
Baby Trend Diaper Champ,5,"I registered for the Diaper Champ after reading many reviews for several different diaper pails.  This is by far the easiest product to use.  There are no complicated bag systems and no special replacement bags.  I have not had the problem of having any oppressive odors leak out into the room.  The only odor was inside the actual diaper pail itself.  There is no such thing as a completely odorless plastic diaper pail since plastic absorbs odors, but just drop a couple of dryer sheets (Bounce or something similar) into the bottom of the diaper champ (not in the bag) and the odor disappears.  This product is easy to use and the bags aren't hard to change.  I would recommend this to anyone."
Baby Trend Diaper Champ,5,I have no problems with my Diaper Champ.  It's great to be able to use regular diaper bags and I never have any problems with smell.  Definitely recommend
Baby Trend Diaper Champ,5,"We are first time parents but have friends who have young children. We always try to get out of spending the night at their house because the diaper pail in the spare bathroom smells so bad. We took a strangers advice (no one we knew believed in a diaper pail that didn't stink) and we purchased this product. We couldn't be happier. At first we used it for disposable diapers which worked fine, but we were worried about how it was going to hold up when we started using cloth diapers. Our baby is now 3 weeks old and we have been using cloth diapers for 2 weeks and the diaper champ is doing great....no smell, no hassle with bags, no hassle getting the bag out and to the laundry room.Someone else wrote that the product has a design flaw in that the diapers can get stuck in the top. We did run in to that once, it means the diaper champ is full and you need to empty it."
Baby Trend Diaper Champ,5,"I wasn't going to get a diaper disposal system because I knew I did not want a new baby and then worrying about making sure I had the proper garbage bags.  But, I found the Diaper Champ and love it!  It works well and I went to Costco and purchased enough bags to last until the babies in high school for under twenty bucks!"
Baby Trend Diaper Champ,5,"This is by far the best diaper disposal system we have found. You don't need any special bags - we usually just buy a roll of 35 13-gallon bags from Target for 99 cents. Usually the odor is not really a problem if you change the bags frequently, but if you don't have a chance to change the bags just put a poopy diaper in a  plastic grocery bag before throwing it in the diaper champ. Your odor problem will be solved.I would recommend this to everyone."
